asum	1000000	0.99564	0.00324761	0.00323345	0.032468
asum	1000000	1.00033	0.00323309	0.00323414	0.0324391
asum	1000000	0.995243	0.00324226	0.00322683	0.0324579
asum	1000000	0.994814	0.00324937	0.00323252	0.0324624
asum	1000000	0.995345	0.0032411	0.00322601	0.0324548
asum	1000000	0.996038	0.00323383	0.00322102	0.0324414
asum	1000000	0.996164	0.00323447	0.00322206	0.0324569
asum	1000000	0.99271	0.00325768	0.00323393	0.0324601
asum	1000000	0.994346	0.00324182	0.00322349	0.032422
asum	1000000	0.998433	0.00323521	0.00323014	0.0324658
