scal	10000	0.989616	0.000837408	0.000903288	0.000828713
scal	10000	0.699658	0.00109206	0.000820397	0.000764066
scal	10000	0.99734	0.0008063	0.000884162	0.000804156
scal	10000	0.977819	0.000808299	0.000797058	0.00079037
scal	10000	0.916741	0.000824644	0.000765363	0.000755985
scal	10000	1.00758	0.000759072	0.000807412	0.000764823
scal	10000	1.00367	0.00118586	0.00140201	0.00119022
scal	10000	1.07192	0.00111321	0.00142693	0.00119328
scal	10000	0.967471	0.00122198	0.00143066	0.00118223
scal	10000	1.02621	0.000760439	0.000825251	0.000780372
