asum	300000	0.998831	0.000964345	0.000963218	0.00973737
asum	300000	0.993596	0.000969976	0.000963765	0.00973579
asum	300000	0.989695	0.000971689	0.000961675	0.00973659
asum	300000	0.999311	0.000966784	0.000966118	0.00973403
asum	300000	0.993948	0.000969199	0.000963333	0.00973863
asum	300000	0.993799	0.000969379	0.000963368	0.00973457
asum	300000	0.994352	0.000968513	0.000963042	0.00973054
asum	300000	0.993822	0.000968929	0.000962943	0.00973752
asum	300000	0.995109	0.000967801	0.000963068	0.00973764
asum	300000	0.995985	0.000968458	0.00096457	0.00973571
