asum	2000	1.30885	0.000421267	0.000551376	0.00870839
asum	2000	1.31758	0.000418923	0.000551963	0.00870087
asum	2000	1.31887	0.000418221	0.000551581	0.00870249
asum	2000	1.31214	0.000420044	0.000551156	0.0087084
asum	2000	1.31357	0.000419218	0.00055067	0.00870203
asum	2000	1.30746	0.000421713	0.000551371	0.00870055
asum	2000	1.30559	0.000422504	0.000551617	0.00870174
asum	2000	1.31996	0.000418041	0.000551797	0.00870291
asum	2000	1.30705	0.000421612	0.000551071	0.00871174
asum	2000	1.3041	0.00042297	0.000551597	0.00872127
