iamax	30000	1.00579	0.000727987	0.00156873	0.000732205
iamax	30000	1.00422	0.000727482	0.00156191	0.000730552
iamax	30000	1.00709	0.000727371	0.00153424	0.000732531
iamax	30000	1.00613	0.000727065	0.00144878	0.000731519
iamax	30000	1.00536	0.000728544	0.00145903	0.000732446
iamax	30000	1.00715	0.00072694	0.00153082	0.000732136
iamax	30000	1.00758	0.000727226	0.00153616	0.000732737
iamax	30000	1.00476	0.000728709	0.00148018	0.00073218
iamax	30000	1.00548	0.000728062	0.00159032	0.000732055
iamax	30000	1.0073	0.000726675	0.00160147	0.00073198
