iamax	1000	1.05304	0.000824078	0.00142675	0.000867785
iamax	1000	1.02905	0.000834422	0.00154397	0.000858663
iamax	1000	1.08375	0.000826407	0.00144494	0.000895617
iamax	1000	1.05644	0.000837468	0.00161518	0.000884732
iamax	1000	1.05248	0.000837744	0.0015556	0.000881711
iamax	1000	1.09707	0.000843494	0.00145243	0.000925372
iamax	1000	1.07883	0.00083334	0.0014626	0.000899034
iamax	1000	1.09136	0.000817911	0.00144183	0.000892636
iamax	1000	1.06278	0.000832874	0.00151057	0.000885163
iamax	1000	1.06959	0.000826843	0.00151193	0.000884381
