iamax	100000	1.03455	0.000795524	0.0015769	0.000823011
iamax	100000	1.04259	0.000788321	0.00168364	0.000821899
iamax	100000	1.02677	0.000795078	0.00157797	0.000816359
iamax	100000	1.01294	0.000805474	0.00184407	0.000815897
iamax	100000	1.0168	0.00080131	0.00168517	0.00081477
iamax	100000	1.00947	0.000804255	0.00165389	0.000811875
iamax	100000	1.02461	0.0007984	0.00165816	0.000818047
iamax	100000	1.02133	0.000800905	0.00164471	0.000817986
iamax	100000	1.01296	0.000798319	0.00154189	0.000808668
iamax	100000	1.02194	0.000796285	0.00155788	0.000813759
