asum	300000	0.99178	0.000969012	0.000961046	0.00973367
asum	300000	0.994126	0.000969563	0.000963867	0.00973596
asum	300000	0.989709	0.000974572	0.000964543	0.00974032
asum	300000	0.994414	0.000970334	0.000964914	0.00973897
asum	300000	0.991659	0.000970464	0.000962369	0.00973697
asum	300000	0.99663	0.000966227	0.00096297	0.00973534
asum	300000	0.995395	0.000967879	0.000963422	0.00973293
asum	300000	0.993979	0.000969352	0.000963516	0.00973215
asum	300000	0.99119	0.000968902	0.000960365	0.00973088
asum	300000	0.994206	0.000969277	0.000963661	0.00973279
